Mark,Model,Generation,Car_type,Restyling,Fuel,Drive,Transmissions,Boost_type,Engine_Location,Country,Engine_volume,Maximum_power,Cylinders,Length,Width,Height,Curb_weight_kg,Clearance,Trunk_volume_max,Consumption_average,Expense_city,Expense_track,Maximum_speed,Speed_to_100,Year,Price
Genesis,GV60,1,Roadster,No,Hybrid,FWD,CVT,Supercharger,Front,China,0,245,0,4541,1605,1788,1948,178,681,0,0.0,0.0,289,12.6,2023,7452000
Genesis,GV60,5,Coupe,Yes,Petrol,AWD,CVT,Supercharger,Middle,South Korea,0,126,0,5092,1797,1681,1772,230,610,0,0.0,0.0,299,7.4,2000,13170000
Genesis,GV60,4,Pickup,Yes,Diesel,FWD,Automatic,Turbo,Front,Germany,0,391,0,4712,1944,1662,2412,232,457,0,0.0,0.0,141,13.8,2012,12024000
Genesis,GV60,4,Pickup,No,Diesel,FWD,Manual,None,Front,USA,0,341,0,4263,1674,1716,2059,223,227,0,0.0,0.0,158,7.9,2006,9440000
Genesis,GV60,4,Sedan,No,Electric,4WD,Automatic,Supercharger,Front,Germany,0,144,0,4428,1666,1872,1957,177,598,0,0.0,0.0,214,13.4,2015,10834000
Genesis,GV60,1,Coupe,Yes,Diesel,4WD,Dual-clutch,Turbo,Front,Sweden,0,116,0,3850,1947,1457,2055,213,573,0,0.0,0.0,289,13.1,2022,7583000
Genesis,GV60,1,Sedan,Yes,Diesel,FWD,Manual,Supercharger,Middle,France,0,357,0,5001,1838,1535,1272,139,354,0,0.0,0.0,271,5.2,2007,4290000
Genesis,GV60,4,Pickup,Yes,Electric,AWD,Manual,Supercharger,Rear,USA,0,374,0,3610,1815,1492,1690,193,450,0,0.0,0.0,311,8.1,2017,9511000
Genesis,GV60,1,Hatchback,No,Hybrid,RWD,Manual,None,Middle,USA,0,199,0,4790,1601,1872,2157,126,670,0,0.0,0.0,315,11.1,2003,7552000
Genesis,GV60,5,Hatchback,No,Electric,FWD,Dual-clutch,None,Rear,Italy,0,352,0,4649,1939,1767,1169,172,596,0,0.0,0.0,236,10.1,2004,11807000
Genesis,GV60,5,Coupe,Yes,Hybrid,FWD,Automatic,None,Front,USA,0,297,0,3724,1891,1792,1263,173,636,0,0.0,0.0,233,11.8,2003,11716000
Genesis,GV60,3,Coupe,Yes,Electric,AWD,Automatic,None,Rear,China,0,353,0,4721,1905,1792,2012,245,526,0,0.0,0.0,253,4.5,2020,3874000
Genesis,GV70,3,MPV,No,Petrol,AWD,CVT,None,Rear,Germany,0,251,0,4355,1896,1676,1930,236,653,0,0.0,0.0,247,12.9,2002,14666000
Genesis,GV70,1,Roadster,No,Hybrid,AWD,Dual-clutch,Turbo,Middle,China,0,377,0,4140,1883,1775,1331,207,544,0,0.0,0.0,270,4.5,2016,2788000
Genesis,GV70,2,Coupe,No,Petrol,AWD,Automatic,Supercharger,Front,France,0,203,0,3559,1916,1710,1349,228,680,0,0.0,0.0,283,4.7,2013,2835000
Genesis,GV70,4,Roadster,No,Electric,4WD,Dual-clutch,Turbo,Middle,Italy,0,131,0,4962,1730,1829,2175,206,434,0,0.0,0.0,297,12.3,2003,8733000
Genesis,GV70,2,SUV,Yes,Electric,RWD,Dual-clutch,Supercharger,Front,South Korea,0,229,0,5045,1825,1581,2059,247,266,0,0.0,0.0,242,12.7,2003,5934000
Genesis,GV70,4,Pickup,Yes,Hybrid,RWD,Manual,Supercharger,Middle,Germany,0,434,0,3734,1691,1670,1900,211,416,0,0.0,0.0,220,10.0,2011,5690000
Genesis,GV70,4,Crossover,Yes,Petrol,RWD,Manual,Turbo,Middle,Italy,0,182,0,4337,1854,1895,2356,132,618,0,0.0,0.0,147,11.4,2001,4210000
Genesis,GV70,3,Pickup,Yes,Petrol,4WD,Manual,None,Middle,Italy,0,277,0,4954,1651,1477,1170,191,483,0,0.0,0.0,151,6.0,2004,2238000
Genesis,GV70,4,SUV,Yes,Diesel,RWD,CVT,None,Front,Germany,0,279,0,5021,1643,1681,1480,163,243,0,0.0,0.0,263,12.2,2020,8042000
Genesis,GV70,2,Pickup,Yes,Electric,FWD,Automatic,None,Front,Germany,0,389,0,4890,1655,1433,1258,233,379,0,0.0,0.0,154,14.9,2014,5136000
Genesis,GV70,2,Coupe,Yes,Diesel,FWD,Automatic,Turbo,Rear,Japan,0,222,0,4328,1911,1658,2384,229,306,0,0.0,0.0,174,3.7,2000,7349000
Genesis,GV70,1,Coupe,No,Electric,RWD,Automatic,None,Middle,China,0,124,0,4025,1741,1501,1837,176,364,0,0.0,0.0,319,8.0,2021,8749000
Genesis,GV70,2,Hatchback,No,Petrol,4WD,Dual-clutch,Supercharger,Rear,France,0,339,0,5158,1835,1569,1093,135,646,0,0.0,0.0,317,11.5,2024,7375000
Genesis,GV70,2,Roadster,Yes,Electric,RWD,Automatic,Supercharger,Middle,USA,0,422,0,5099,1992,1439,1680,139,407,0,0.0,0.0,192,14.1,2021,3652000
Genesis,GV70,2,Sedan,Yes,Electric,RWD,Automatic,Turbo,Front,South Korea,0,156,0,4831,1888,1683,2263,174,481,0,0.0,0.0,211,12.1,2025,13476000
Genesis,GV70,2,Coupe,Yes,Petrol,RWD,Manual,Supercharger,Rear,France,0,359,0,4157,1865,1605,2238,234,250,0,0.0,0.0,201,14.1,2008,10639000
Genesis,GV70,2,Coupe,Yes,Petrol,4WD,Automatic,Turbo,Front,Sweden,0,108,0,4195,1941,1438,2431,201,212,0,0.0,0.0,143,5.5,2018,13660000
Genesis,GV70,1,Hatchback,No,Petrol,FWD,Automatic,Supercharger,Rear,South Korea,0,310,0,3874,1684,1721,1583,220,263,0,0.0,0.0,172,10.9,2005,10347000
Genesis,GV70,1,Pickup,Yes,Diesel,RWD,Automatic,Supercharger,Rear,Germany,0,345,0,4229,1773,1463,1421,167,298,0,0.0,0.0,141,9.7,2015,800000
Genesis,GV70,5,Crossover,Yes,Diesel,AWD,Dual-clutch,Supercharger,Rear,UK,0,417,0,4921,1668,1416,1697,224,476,0,0.0,0.0,141,6.2,2021,7171000
Genesis,GV80,4,Coupe,No,Electric,4WD,Manual,Supercharger,Rear,Sweden,0,165,0,4866,1673,1567,1761,230,566,0,0.0,0.0,207,11.0,2024,14011000
Genesis,GV80,3,Pickup,Yes,Electric,4WD,Manual,None,Middle,France,0,444,0,4110,1789,1755,1656,226,467,0,0.0,0.0,304,4.3,2020,7606000
Genesis,GV80,3,Sedan,No,Diesel,4WD,Manual,None,Middle,UK,0,450,0,4225,1737,1497,2189,173,629,0,0.0,0.0,231,6.3,2012,13433000
Genesis,GV80,3,MPV,Yes,Diesel,RWD,Manual,Supercharger,Rear,Sweden,0,403,0,3983,1690,1517,1500,162,338,0,0.0,0.0,312,12.1,2015,10512000
Genesis,GV80,5,Roadster,Yes,Hybrid,FWD,Dual-clutch,Supercharger,Front,Japan,0,188,0,4974,1814,1769,2075,158,294,0,0.0,0.0,144,11.2,2000,12579000
Genesis,GV80,3,Coupe,Yes,Electric,FWD,Manual,None,Rear,Japan,0,208,0,4337,1796,1661,1039,214,512,0,0.0,0.0,146,11.0,2023,1615000
Genesis,GV80,4,Roadster,No,Petrol,AWD,Automatic,None,Rear,South Korea,0,353,0,4641,1868,1539,1671,168,257,0,0.0,0.0,312,14.9,2000,13405000
Genesis,GV80,2,MPV,No,Petrol,AWD,Dual-clutch,None,Rear,China,0,250,0,4828,1869,1738,1851,243,565,0,0.0,0.0,290,12.3,2025,2476000
Genesis,GV80,3,Pickup,No,Hybrid,RWD,CVT,Turbo,Front,Italy,0,390,0,5120,1935,1771,1693,245,573,0,0.0,0.0,253,9.0,2012,11994000
Genesis,GV80,3,Sedan,No,Hybrid,AWD,CVT,None,Middle,Sweden,0,189,0,4071,1795,1567,1230,168,444,0,0.0,0.0,300,6.3,2023,1637000
Genesis,GV80,2,Pickup,No,Hybrid,4WD,Dual-clutch,Supercharger,Front,Sweden,0,273,0,4290,1622,1592,1797,140,307,0,0.0,0.0,253,5.2,2012,11804000
Genesis,GV80,2,MPV,Yes,Electric,4WD,Dual-clutch,Turbo,Middle,China,0,154,0,4086,1993,1668,1579,232,453,0,0.0,0.0,318,6.3,2004,2137000
Genesis,GV80,4,Pickup,Yes,Diesel,4WD,CVT,None,Front,France,0,217,0,4943,1764,1638,1262,214,346,0,0.0,0.0,317,7.4,2003,11969000
Genesis,GV80,1,Sedan,Yes,Diesel,AWD,Dual-clutch,None,Front,Italy,0,284,0,3987,1903,1677,959,165,530,0,0.0,0.0,304,13.7,2008,14937000
Genesis,GV80,1,Hatchback,No,Hybrid,RWD,Manual,Supercharger,Rear,Italy,0,192,0,4932,1731,1606,1148,182,294,0,0.0,0.0,244,7.0,2014,4888000
Genesis,GV80,2,Sedan,No,Electric,4WD,Manual,None,Middle,Sweden,0,244,0,4851,1653,1771,2344,199,542,0,0.0,0.0,171,4.0,2011,2855000
Genesis,GV80,5,MPV,No,Hybrid,4WD,Manual,None,Rear,Japan,0,442,0,3858,1776,1768,2469,184,657,0,0.0,0.0,246,10.8,2025,9266000
Genesis,GV80,4,MPV,Yes,Diesel,FWD,CVT,Supercharger,Rear,South Korea,0,405,0,4584,1854,1754,1441,130,386,0,0.0,0.0,242,8.0,2010,1835000
Genesis,GV80,4,Pickup,No,Electric,RWD,Automatic,Supercharger,Rear,USA,0,353,0,4060,1652,1429,1271,234,285,0,0.0,0.0,165,14.3,2020,12029000
Genesis,GV80,5,MPV,Yes,Petrol,AWD,Manual,Turbo,Middle,Sweden,0,339,0,5053,1873,1747,1097,235,478,0,0.0,0.0,226,12.4,2012,912000
Genesis,GV90,4,Coupe,No,Hybrid,AWD,Automatic,Turbo,Middle,Germany,0,381,0,4184,1972,1748,2067,125,321,0,0.0,0.0,287,5.8,2015,7849000
Genesis,GV90,1,Sedan,Yes,Petrol,4WD,Manual,Turbo,Front,UK,0,433,0,4288,1643,1429,2313,219,416,0,0.0,0.0,163,11.7,2008,10986000
Genesis,GV90,2,SUV,Yes,Diesel,RWD,Manual,Supercharger,Rear,China,0,199,0,4655,1829,1471,921,183,543,0,0.0,0.0,297,8.9,2006,11192000
Genesis,GV90,3,MPV,Yes,Electric,AWD,Manual,Supercharger,Rear,Germany,0,308,0,3891,1858,1537,1645,182,319,0,0.0,0.0,152,11.2,2020,6813000
Genesis,GV90,4,Pickup,No,Diesel,4WD,CVT,None,Front,China,0,176,0,5097,1739,1626,2340,209,563,0,0.0,0.0,214,6.7,2017,7874000
Genesis,GV90,3,Roadster,Yes,Petrol,AWD,CVT,Supercharger,Front,South Korea,0,296,0,4468,1617,1715,1341,215,619,0,0.0,0.0,209,10.6,2016,3126000
Genesis,GV90,2,Pickup,No,Diesel,RWD,Dual-clutch,None,Rear,Sweden,0,339,0,4670,1905,1780,1654,141,532,0,0.0,0.0,142,13.5,2011,1499000
Genesis,GV90,5,Pickup,Yes,Petrol,AWD,Automatic,Supercharger,Front,Germany,0,268,0,4472,1660,1555,1627,233,256,0,0.0,0.0,223,10.3,2022,6282000
Genesis,GV90,4,Hatchback,Yes,Diesel,4WD,CVT,Supercharger,Front,Japan,0,234,0,4815,1780,1879,2291,171,564,0,0.0,0.0,167,7.5,2020,12317000
Genesis,GV90,3,Coupe,No,Diesel,RWD,Manual,Turbo,Middle,Japan,0,122,0,4670,1988,1572,2448,233,301,0,0.0,0.0,232,12.9,2021,11195000
Genesis,GV90,1,Hatchback,Yes,Petrol,AWD,Automatic,Supercharger,Middle,Japan,0,271,0,4513,1728,1577,1110,121,472,0,0.0,0.0,150,3.8,2014,9778000
Genesis,GV90,2,Coupe,Yes,Petrol,4WD,Dual-clutch,Supercharger,Middle,China,0,159,0,5021,1871,1762,1277,163,485,0,0.0,0.0,307,4.4,2007,11916000
Genesis,GV90,1,Hatchback,Yes,Electric,AWD,Automatic,Turbo,Front,Japan,0,255,0,4141,1968,1797,1181,142,338,0,0.0,0.0,315,4.4,2010,838000
Genesis,GV90,1,Roadster,Yes,Petrol,RWD,Dual-clutch,None,Middle,France,0,133,0,5008,1721,1511,1426,219,599,0,0.0,0.0,271,15.0,2022,12057000
Genesis,GV90,1,SUV,No,Diesel,4WD,CVT,Turbo,Middle,China,0,345,0,4935,1744,1849,1110,214,466,0,0.0,0.0,152,6.7,2000,14858000
Genesis,GV90,4,MPV,Yes,Petrol,FWD,CVT,Turbo,Middle,France,0,403,0,5083,1932,1633,1215,181,380,0,0.0,0.0,144,14.4,2005,13243000
Genesis,GV90,3,Sedan,No,Electric,AWD,Manual,Supercharger,Front,USA,0,407,0,3893,1600,1613,1943,191,593,0,0.0,0.0,318,7.3,2004,6775000
Genesis,GV90,5,Pickup,Yes,Diesel,FWD,Manual,Supercharger,Rear,South Korea,0,290,0,4395,1856,1737,1143,224,654,0,0.0,0.0,163,6.0,2004,13203000
Genesis,GV90,2,Crossover,Yes,Electric,RWD,Manual,Turbo,Rear,Germany,0,347,0,3608,1927,1586,918,198,361,0,0.0,0.0,245,7.9,2010,1314000
Genesis,GV90,5,MPV,Yes,Diesel,AWD,CVT,None,Middle,South Korea,0,296,0,4713,1806,1452,2384,168,611,0,0.0,0.0,309,10.9,2007,2933000
Haval,Chitu,5,Roadster,Yes,Petrol,FWD,Automatic,Supercharger,Middle,Italy,0,227,0,3979,1836,1805,2185,198,641,0,0.0,0.0,228,6.8,2002,1413000
Haval,Chitu,1,Sedan,Yes,Hybrid,AWD,Automatic,Turbo,Front,USA,0,155,0,4927,1852,1789,1908,136,296,0,0.0,0.0,160,7.8,2007,6475000
Haval,Chitu,5,Crossover,Yes,Hybrid,4WD,CVT,Turbo,Rear,USA,0,441,0,5003,1920,1863,1614,193,483,0,0.0,0.0,269,9.8,2007,8934000
Haval,Chitu,5,Hatchback,Yes,Petrol,4WD,CVT,None,Middle,Germany,0,390,0,5083,1811,1521,2203,211,217,0,0.0,0.0,242,14.4,2002,11628000
Haval,Chitu,2,Coupe,Yes,Diesel,AWD,Automatic,Supercharger,Rear,Sweden,0,247,0,3629,1801,1655,968,188,465,0,0.0,0.0,234,12.5,2003,12329000
Haval,Chitu,1,SUV,Yes,Hybrid,FWD,CVT,None,Rear,South Korea,0,145,0,4577,1846,1423,1906,167,505,0,0.0,0.0,231,11.4,2011,10425000
Haval,Chitu,5,Crossover,Yes,Diesel,4WD,Automatic,Turbo,Middle,South Korea,0,447,0,5130,1811,1698,1192,167,238,0,0.0,0.0,283,7.4,2013,10805000
Haval,Chitu,3,Hatchback,No,Hybrid,RWD,CVT,None,Front,USA,0,337,0,4269,1860,1826,1207,126,315,0,0.0,0.0,146,10.4,2005,13865000
Haval,Chitu,3,Sedan,No,Hybrid,RWD,Manual,None,Rear,Italy,0,439,0,4788,1932,1844,1605,188,688,0,0.0,0.0,207,5.4,2019,7894000
Haval,Chitu,2,Crossover,Yes,Diesel,RWD,CVT,None,Front,Japan,0,438,0,5006,1724,1847,2145,232,289,0,0.0,0.0,273,10.8,2024,8158000
Haval,Chitu,4,MPV,No,Diesel,AWD,Automatic,Supercharger,Front,USA,0,141,0,4820,1909,1785,1169,150,385,0,0.0,0.0,205,13.6,2018,4193000
Haval,Chitu,3,Sedan,No,Diesel,AWD,Manual,Supercharger,Front,South Korea,0,443,0,4828,1821,1458,1721,181,345,0,0.0,0.0,245,10.6,2005,11931000
Haval,Chitu,1,Hatchback,Yes,Petrol,4WD,Dual-clutch,Turbo,Front,France,0,267,0,4309,1874,1607,1432,180,621,0,0.0,0.0,298,13.3,2023,2925000
Haval,Chitu,4,Pickup,No,Hybrid,RWD,Dual-clutch,Supercharger,Rear,China,0,345,0,5085,1946,1588,2254,163,699,0,0.0,0.0,311,12.6,2004,13714000
Haval,Chitu,4,Crossover,No,Electric,RWD,Manual,Supercharger,Middle,Germany,0,436,0,4635,1692,1544,1906,237,584,0,0.0,0.0,179,3.8,2005,1919000
Haval,Chitu,4,SUV,Yes,Hybrid,4WD,Dual-clutch,None,Front,UK,0,344,0,4132,1778,1598,969,164,239,0,0.0,0.0,254,4.6,2010,9737000
Haval,Chitu,3,Crossover,No,Petrol,AWD,Automatic,Turbo,Front,South Korea,0,151,0,3572,1900,1451,1442,218,318,0,0.0,0.0,319,8.3,2001,12149000
Haval,Chitu,5,Coupe,Yes,Petrol,4WD,Dual-clutch,None,Rear,South Korea,0,260,0,5129,1985,1685,1283,185,234,0,0.0,0.0,256,14.6,2018,4603000
Haval,Chitu,5,SUV,No,Hybrid,AWD,CVT,Supercharger,Front,Italy,0,339,0,4487,1801,1619,1471,237,569,0,0.0,0.0,305,6.3,2002,4597000
Haval,Chitu,1,Roadster,No,Hybrid,4WD,Manual,None,Rear,Sweden,0,299,0,5186,1871,1419,2180,225,631,0,0.0,0.0,214,4.4,2003,8899000
Haval,Cooldog,2,Pickup,Yes,Diesel,FWD,Manual,None,Rear,France,2.4,513,3,4092,1644,1845,1147,248,611,7.8,11.1,7.1,150,10.6,2006,11203000
Haval,Cooldog,4,Pickup,No,Hybrid,4WD,Dual-clutch,None,Middle,Italy,1.1,517,12,4002,1600,1800,2466,176,591,8.5,10.3,7.2,285,12.2,2025,3778000
Haval,Cooldog,5,Crossover,No,Diesel,4WD,CVT,Supercharger,Middle,China,3.4,472,12,3796,1769,1481,2367,222,571,6.0,6.9,5.2,246,10.4,2008,8249000
Haval,Cooldog,3,MPV,No,Hybrid,4WD,Manual,Supercharger,Rear,France,2.1,75,6,4058,1615,1553,1939,225,275,12.7,17.1,11.4,217,12.5,2020,14475000
Haval,Cooldog,2,Coupe,Yes,Diesel,4WD,Manual,Supercharger,Front,UK,3.5,229,4,3880,1998,1817,918,151,525,4.5,6.4,3.6,258,4.3,2013,3270000
Haval,Cooldog,1,Pickup,No,Hybrid,RWD,Automatic,Turbo,Front,USA,1.4,584,12,4758,1750,1553,2310,164,469,10.7,16.0,9.4,141,14.8,2004,7159000
Haval,Cooldog,2,Sedan,No,Diesel,AWD,Manual,None,Front,UK,1.2,341,4,3902,1679,1505,939,151,208,9.9,14.3,9.4,268,7.9,2005,1343000
Haval,Cooldog,4,Roadster,Yes,Electric,AWD,Dual-clutch,Turbo,Middle,UK,1.6,410,5,3988,1659,1430,1083,238,538,11.0,13.1,9.9,237,4.9,2023,7358000
Haval,Cooldog,1,Crossover,No,Hybrid,4WD,Dual-clutch,None,Middle,Sweden,2.7,388,12,3782,1902,1706,1904,166,236,12.7,16.3,10.6,274,10.9,2003,4298000
Haval,Cooldog,4,Hatchback,No,Electric,AWD,CVT,Supercharger,Middle,Italy,2.8,173,3,4437,1862,1605,2026,176,677,11.0,16.2,9.3,254,12.3,2000,10487000
Haval,Cooldog,5,Roadster,Yes,Electric,AWD,CVT,Turbo,Middle,China,4.5,589,8,3529,1785,1586,1580,228,489,4.9,7.3,4.4,309,8.1,2000,8353000
Haval,Cooldog,3,Crossover,No,Electric,AWD,Dual-clutch,Supercharger,Middle,USA,1.7,563,8,4415,1991,1676,1991,207,419,7.6,8.6,7.0,281,6.2,2024,7076000
Haval,Cooldog,5,Sedan,No,Hybrid,AWD,Automatic,None,Rear,Sweden,2.9,322,8,5188,1603,1882,2478,223,561,11.6,16.7,9.4,195,10.5,2017,1101000
Haval,Cooldog,3,Pickup,Yes,Hybrid,FWD,CVT,None,Rear,Italy,3.2,521,5,4502,1985,1519,1955,143,438,6.8,10.2,5.9,211,9.7,2014,3932000
Haval,Cooldog,1,Roadster,No,Electric,FWD,CVT,Turbo,Middle,Italy,4.3,345,12,3540,1834,1424,1187,191,628,10.5,12.4,9.4,186,9.3,2008,12595000
Haval,Cooldog,3,MPV,Yes,Hybrid,RWD,Manual,Turbo,Front,China,1.3,184,5,4836,1713,1542,2072,158,591,5.8,7.4,4.9,166,12.4,2003,13435000
Haval,Cooldog,5,Sedan,Yes,Electric,FWD,Manual,Turbo,Front,Japan,3.9,345,4,3900,1665,1891,2073,168,488,10.2,15.2,9.5,272,3.6,2011,10078000
Haval,Cooldog,3,Sedan,Yes,Electric,4WD,Manual,None,Rear,South Korea,2.3,181,3,4348,1847,1510,939,218,339,11.1,13.2,10.4,257,9.6,2019,14250000
Haval,Cooldog,4,Crossover,Yes,Diesel,4WD,Manual,Turbo,Front,Italy,4.7,543,5,4171,1700,1701,1677,124,570,8.5,11.8,6.9,273,6.1,2000,8638000
Haval,Cooldog,5,MPV,Yes,Hybrid,RWD,CVT,Supercharger,Rear,UK,2.5,364,3,3543,1913,1447,1769,133,258,14.5,19.3,13.9,218,4.4,2006,6877000
Haval,F5,5,Coupe,Yes,Electric,AWD,CVT,Supercharger,Front,Japan,2.6,331,12,4163,1650,1614,1545,212,449,9.7,14.2,9.6,212,14.4,2013,12130000
Haval,F5,5,Hatchback,Yes,Diesel,RWD,CVT,Supercharger,Rear,France,2.5,78,12,3837,1648,1524,2350,130,592,13.3,15.8,12.3,214,13.9,2014,5618000
Haval,F5,2,Coupe,Yes,Diesel,FWD,Automatic,Supercharger,Rear,Japan,2.9,580,5,4578,1739,1415,920,180,447,6.3,8.8,5.5,296,9.4,2005,12919000
Haval,F5,3,Hatchback,Yes,Petrol,RWD,Manual,Turbo,Front,France,2.3,543,12,4493,1688,1735,1691,242,218,7.1,10.1,6.6,266,12.8,2024,13971000
Haval,F5,1,Sedan,Yes,Diesel,RWD,Automatic,Turbo,Rear,Japan,3.6,302,6,4365,1686,1688,2443,144,285,5.7,6.4,4.9,288,11.8,2019,8098000
Haval,F5,3,MPV,No,Diesel,FWD,Manual,None,Front,UK,2.3,412,5,4932,1655,1740,1576,174,570,9.5,12.0,8.5,284,10.9,2018,13922000
Haval,F5,2,Roadster,Yes,Petrol,RWD,Dual-clutch,Supercharger,Middle,Japan,2.8,428,4,3683,1693,1807,2388,244,693,8.5,12.7,6.8,272,5.4,2013,1144000
Haval,F5,4,Coupe,Yes,Petrol,4WD,Dual-clutch,Supercharger,Front,China,1.9,505,4,3722,1745,1747,1180,190,371,5.2,7.3,4.7,241,7.0,2005,12864000
Haval,F5,2,MPV,Yes,Hybrid,FWD,Automatic,Supercharger,Front,Sweden,1.6,448,3,3986,1686,1486,1088,156,208,15.0,16.8,12.3,208,3.7,2004,12334000
Haval,F5,5,Hatchback,Yes,Diesel,RWD,Manual,Turbo,Middle,Sweden,3.2,108,3,4237,1693,1542,1914,128,548,12.9,18.4,10.3,270,13.5,2016,10350000
Haval,F5,4,Crossover,No,Hybrid,FWD,Automatic,Turbo,Middle,Japan,1.5,455,4,4612,1629,1679,1432,197,582,5.0,6.7,4.1,210,7.6,2025,5721000
Haval,F5,4,Crossover,Yes,Electric,4WD,CVT,None,Middle,Japan,4.9,205,4,5020,1849,1797,2068,151,621,11.6,13.4,11.0,281,12.3,2009,12520000
Haval,F5,4,Sedan,No,Hybrid,AWD,CVT,None,Rear,China,2.6,593,4,4878,1921,1789,1944,142,317,6.9,8.0,5.7,186,13.9,2012,5389000
Haval,F5,1,Roadster,Yes,Diesel,AWD,Manual,Supercharger,Middle,USA,3.0,377,5,4619,1679,1646,1460,203,201,4.8,6.7,4.2,198,4.8,2003,10355000
Haval,F5,3,Pickup,Yes,Electric,4WD,Automatic,Supercharger,Front,China,3.9,399,6,4946,1831,1639,1155,178,671,12.8,18.9,12.7,167,4.9,2023,2580000
Haval,F5,2,Coupe,No,Diesel,FWD,Manual,None,Front,Germany,3.3,429,12,4158,1864,1788,2248,214,339,10.9,14.3,10.5,314,13.7,2006,2669000
Haval,F5,2,Pickup,No,Petrol,AWD,CVT,Supercharger,Rear,Germany,3.6,137,5,4069,1793,1881,1710,246,240,5.7,7.7,5.5,207,9.5,2022,4932000
Haval,F5,1,Crossover,No,Diesel,FWD,Dual-clutch,None,Rear,France,3.3,212,6,3761,1721,1849,1954,237,696,12.7,17.4,10.3,235,4.4,2004,4829000
Haval,F5,2,Pickup,Yes,Petrol,RWD,Automatic,Supercharger,Middle,USA,4.6,243,12,4739,1859,1575,1817,159,577,6.4,8.9,6.3,166,13.8,2014,9307000
Haval,F5,4,SUV,No,Hybrid,4WD,Manual,None,Middle,China,4.6,506,12,4398,2000,1833,1608,249,232,6.7,7.8,6.0,182,11.7,2014,3441000
Haval,F7,5,Pickup,Yes,Diesel,4WD,Dual-clutch,None,Rear,Germany,1.4,565,12,5132,1675,1478,1026,196,631,9.0,10.8,8.2,235,10.8,2021,5854000
Haval,F7,4,Crossover,No,Electric,4WD,CVT,None,Middle,France,1.5,463,12,3817,1903,1836,1626,153,275,13.2,17.0,12.0,304,4.3,2008,11057000
Haval,F7,4,Roadster,Yes,Petrol,4WD,Dual-clutch,None,Front,South Korea,4.5,122,5,4381,1754,1859,2033,201,418,6.6,7.4,5.9,243,5.7,2017,3534000
Haval,F7,4,MPV,No,Diesel,4WD,Dual-clutch,None,Rear,Italy,2.8,378,5,3509,1870,1788,1854,214,485,13.6,16.6,12.4,223,5.0,2002,6255000
Haval,F7,5,MPV,Yes,Petrol,RWD,Automatic,Supercharger,Rear,South Korea,5.0,165,5,3560,1750,1596,1917,191,211,13.2,15.3,11.3,259,11.6,2022,7793000
Haval,F7,3,Hatchback,Yes,Hybrid,AWD,Automatic,None,Front,Italy,3.8,594,12,3903,1793,1480,1240,223,338,6.4,7.7,6.4,307,8.6,2014,7535000
Haval,F7,3,Pickup,Yes,Hybrid,AWD,Dual-clutch,None,Middle,USA,2.7,535,6,4498,1873,1668,1770,155,635,12.3,17.3,11.4,191,10.3,2001,9006000
Haval,F7,3,Roadster,No,Hybrid,RWD,Dual-clutch,Supercharger,Front,Sweden,3.1,429,6,3999,1787,1867,1074,197,355,8.9,9.9,7.2,171,5.2,2002,7184000
Haval,F7,4,Sedan,No,Diesel,AWD,Manual,None,Middle,UK,3.1,284,8,3589,1734,1455,1145,151,416,9.3,12.8,7.6,176,11.0,2005,1757000
Haval,F7,5,Coupe,Yes,Electric,FWD,Manual,None,Middle,UK,1.5,259,4,5148,1913,1564,2137,201,236,3.9,5.5,3.7,174,8.9,2003,7733000
Haval,F7,3,Hatchback,No,Hybrid,AWD,Dual-clutch,Turbo,Middle,Germany,1.9,143,6,3689,1660,1539,1493,202,676,4.6,5.6,3.8,207,6.3,2010,972000
Haval,F7,1,SUV,Yes,Diesel,4WD,Manual,Supercharger,Front,France,4.5,557,8,4208,1902,1551,1842,151,613,4.5,5.5,4.0,222,9.6,2011,13566000
Haval,F7,3,Sedan,No,Electric,AWD,Manual,None,Rear,South Korea,3.4,221,6,3621,1929,1640,2152,156,338,6.5,9.7,5.8,251,6.8,2024,3386000
Haval,F7,1,Roadster,No,Diesel,FWD,Dual-clutch,Turbo,Rear,Italy,1.5,128,5,4162,1826,1772,2351,217,638,8.7,12.0,7.1,232,7.9,2017,4963000
Haval,F7,5,Coupe,No,Petrol,AWD,Dual-clutch,None,Front,UK,3.3,461,6,4626,1666,1518,959,163,425,6.9,10.0,6.8,146,11.1,2012,13732000
Haval,F7,4,Hatchback,No,Hybrid,RWD,CVT,Turbo,Rear,UK,1.2,501,6,4674,1702,1749,1889,135,700,14.4,19.0,14.3,229,4.9,2001,7404000
Haval,F7,5,Sedan,Yes,Electric,4WD,Automatic,Supercharger,Front,USA,1.8,79,8,3846,1866,1614,2186,215,273,12.1,16.5,10.1,297,9.1,2009,6098000
Haval,F7,5,Crossover,No,Diesel,4WD,Dual-clutch,Turbo,Rear,UK,2.7,416,3,4846,1602,1639,1617,165,594,13.9,18.4,12.3,145,6.7,2025,10946000
Haval,F7,5,SUV,Yes,Diesel,RWD,CVT,Supercharger,Middle,Japan,4.2,181,8,4348,1966,1888,2102,141,493,10.7,11.9,10.7,235,7.3,2018,826000
Haval,F7,1,Roadster,No,Electric,4WD,CVT,None,Middle,Japan,1.1,421,12,3826,1731,1670,2405,250,456,4.3,4.9,4.1,210,12.9,2006,6612000
